278, 76, 1063
278, 76, 1063
242, 157, 1045
252, 27, 960
179, 0, 951
64, 67, 993
64, 67, 993
-30, 76, 1061
-153, 28, 1144
-288, -102, 1205
-414, -173, 1170
-528, -188, 1151
-656, -179, 1271
-702, -147, 1296
-,-,-
435, 81, 991
435, 81, 991
436, -16, 1022
463, -51, 973
515, -65, 863
533, 82, 904
533, 82, 904
563, 116, 925
598, 151, 908
635, -23, 910
664, -263, 857
664, -263, 857
642, -298, 826
465, -139, 987
255, 158, 1138
257, -31, 1025
258, -223, 981
146, -245, 988
-77, -82, 1099
-77, -82, 1099
-208, -9, 1164
-202, -39, 1105
-250, -142, 1112
-369, -93, 1210
-465, 23, 1250
-479, -18, 1237
-490, -39, 1249
-486, 5, 1233
-475, 47, 1271
-,-,-
386, -123, 791
326, -1, 1035
326, -1, 1035
391, 43, 1108
521, 81, 994
648, 40, 885
668, -43, 998
668, -43, 998
758, -201, 990
783, -197, 891
628, -10, 951
500, -53, 989
369, -47, 986
369, -47, 986
235, -87, 965
67, -206, 980
-94, -189, 1020
-208, -155, 1038
-263, -250, 1102
-389, -244, 1201
-485, -140, 1270
-529, -65, 1251
-534, 41, 1177
-534, 41, 1177
-516, 62, 1087
-512, 35, 1113
-530, -2, 1247
-487, -6, 1300
-,-,-
277, -75, 1020
351, -82, 947
315, 47, 916
315, 47, 916
361, 69, 939
471, 22, 955
550, -10, 982
601, -59, 973
601, -59, 973
677, -165, 869
638, -20, 907
618, -62, 993
617, -155, 990
559, -169, 931
559, -169, 931
397, -154, 1008
163, -53, 1175
18, 29, 1159
-53, -34, 1132
-180, -100, 1141
-353, -118, 1163
-523, -45, 1171
-593, -69, 1144
-624, -65, 1125
-582, -51, 1059
-582, -51, 1059
-525, -63, 1019
-558, -23, 1092
-,-,-
365, 10, 958
385, 39, 1016
425, 28, 1002
425, 28, 896
527, 30, 896
586, 84, 958
632, 39, 1073
650, 43, 1065
650, 43, 1065
681, -37, 978
706, -123, 816
635, -116, 829
486, 38, 986
409, -75, 1003
409, -75, 1003
291, -151, 979
139, -111, 998
-35, -87, 1097
-195, -64, 1239
-277, -67, 1269
-302, -107, 1181
-362, -27, 1125
-442, 134, 1128
-428, 162, 1129
-407, 125, 1102
-399, 94, 1051
-399, 94, 1051
-,-,-
368, 82, 1016
419, 119, 1067
547, 105, 875
610, 4, 833
619, -179, 986
619, -179, 986
543, -19, 1074
501, 41, 1099
552, -126, 1076
537, -267, 1056
450, -242, 1028
249, 109, 1091
155, 161, 1110
131, 41, 1040
131, 41, 1040
17, -66, 1080
-147, -94, 1138
-304, -87, 1144
-429, -95, 1098
-519, -28, 1082
-579, -50, 1131
-569, -103, 1144
-571, -80, 1164
-,-,-
565, -20, 766
539, -100, 905
539, -100, 905
528, 26, 1140
558, 69, 1229
673, 41, 1081
765, -21, 906
799, -274, 861
799, -274, 904
726, -197, 904
526, 176, 1090
436, 91, 1076
435, -64, 980
384, -74, 978
214, -4, 1045
214, -4, 1045
-55, 86, 1039
-204, 137, 996
-242, -47, 1075
-335, -131, 1163
-413, -147, 1228
-459, -33, 1200
-461, 24, 1100
-493, 86, 1085
-493, 86, 1085
-597, 61, 1242
-,-,-
499, -29, 977
546, -99, 930
546, -99, 930
606, -70, 948
573, 19, 997
570, 44, 997
613, -4, 961
613, -4, 961
666, -145, 954
673, -292, 972
561, -241, 956
343, 69, 1055
249, 111, 1117
249, 111, 1117
244, 2, 1023
189, -112, 938
44, -116, 991
-49, -8, 1044
-121, -18, 1121
-131, -88, 1074
-131, -88, 1074
-216, -113, 1087
-346, -43, 1176
-490, 0, 1302
-638, -45, 1366
-727, -87, 1302
-,-,-
473, -63, 1157
559, 57, 959
676, 70, 729
686, 10, 748
686, 10, 748
627, 30, 989
656, -10, 1026
730, -109, 950
727, -222, 896
542, 82, 1019
542, 82, 1019
440, 116, 1101
458, -31, 1048
424, -127, 957
232, -153, 971
-7, 1, 1029
-7, 1, 1029
-131, 59, 1045
-176, -114, 1087
-262, -238, 1103
-391, -132, 1105
-454, 1, 1080
-547, 88, 1083
-650, 15, 1167
-,-,-
646, -82, 1058
588, -94, 943
588, -94, 943
568, -71, 851
593, -81, 880
570, 11, 911
624, 33, 865
624, 33, 865
652, -169, 906
635, -409, 953
494, -123, 1051
388, 14, 1121
327, 52, 1040
327, 52, 1040
317, -61, 972
260, -186, 927
85, -178, 1000
-93, -32, 1077
-198, 65, 1112
-236, -5, 1129
-236, -5, 1129
-270, -121, 1171
-322, -128, 1192
-369, 19, 1204
-457, 69, 1280
-540, 64, 1309
-518, -12, 1201
-,-,-
471, -56, 1035
471, -56, 1035
449, -40, 1209
558, -35, 1061
628, -62, 974
670, -291, 1037
621, -157, 1026
396, 333, 1301
477, 76, 1181
477, 76, 1181
566, -219, 888
315, -288, 924
-1, -80, 1007
-292, 142, 1033
-331, 4, 1007
-360, -271, 957
-520, -270, 1049
-662, -192, 1177
-748, -192, 1308
-748, -119, 1308
-828, -50, 1378
-,-,-
630, -121, 867
630, -121, 867
632, -161, 1012
618, -38, 1048
637, 80, 1001
685, 114, 945
686, 36, 984
686, 36, 984
642, -74, 1038
625, -193, 931
465, -32, 948
326, 155, 1104
364, -133, 1031
321, -236, 986
321, -236, 986
204, -289, 984
35, -172, 1044
-101, 1, 1075
-134, -36, 1042
-145, -151, 1046
-212, -144, 1050
-305, -114, 1084
-397, -35, 1130
-477, -27, 1196
-542, -22, 1261
-585, -8, 1224
-585, -8, 1224
-591, 25, 1136
-,-,-
736, -138, 670
596, -86, 1011
522, 40, 1194
522, 40, 1194
620, -7, 928
697, -119, 772
661, -357, 932
538, -295, 1095
342, 245, 1240
357, 101, 1086
357, 101, 1086
399, -106, 991
252, -181, 1036
67, -62, 1164
-53, -9, 1198
-109, 45, 1157
-78, -2, 1046
-78, -2, 1046
-93, -79, 974
-179, -51, 988
-265, 62, 1016
-303, 59, 1118
-352, 49, 1158
-370, -21, 1092
-397, -78, 1047
-397, -78, 1047
-464, -140, 1114
-,-,-
624, 0, 920
661, -104, 874
556, -4, 1029
556, -4, 1029
475, 156, 1181
543, 115, 1081
640, 42, 956
618, -73, 912
566, -243, 940
566, -243, 940
416, -62, 984
309, 33, 1062
254, -64, 1070
127, -38, 1145
51, 13, 1102
51, 13, 1102
5, -14, 1073
-55, 11, 1058
-117, 27, 1071
-179, 8, 1074
-281, -25, 1093
-281, -25, 1093
-406, -6, 1137
-509, -66, 1171
-635, -150, 1233
-728, -158, 1288
-703, -111, 1288
-642, -74, 1225
-,-,-
468, 82, 1050
642, -16, 838
625, -92, 898
515, -56, 1072
453, 81, 1135
453, 81, 1135
469, 40, 1051
521, -63, 1004
489, -225, 1013
397, -275, 1007
254, -102, 1020
126, 59, 1037
126, 59, 1037
135, -52, 965
24, -125, 1046
-91, -123, 1137
-182, -97, 1151
-236, -115, 1147
-324, -106, 1095
-418, -43, 1095
-539, -101, 1191
-683, -171, 1262
-790, -105, 1294
-,-,-
621, -91, 845
621, -91, 845
566, -112, 902
530, -84, 972
546, -36, 1008
541, 70, 1083
584, 64, 1028
584, 64, 1028
560, 19, 1012
553, -45, 981
558, -145, 901
424, 70, 964
360, 151, 1046
360, 151, 1046
393, -10, 972
386, -100, 915
287, -187, 936
112, -124, 963
-42, -22, 972
-155, -48, 1023
-155, -48, 1023
-200, -187, 1054
-240, -292, 1047
-325, -186, 1088
-399, -113, 1181
-455, -95, 1299
-551, -80, 1410
-618, -14, 1466
-,-,-
653, -15, 855
642, -144, 1066
602, -24, 1118
640, 42, 973
640, 42, 973
691, -17, 866
667, -39, 894
638, -91, 952
638, -91, 952
597, -94, 924
546, -177, 918
473, -178, 928
332, 2, 993
228, 113, 1099
228, 113, 1099
247, -3, 1021
281, -81, 908
261, -288, 947
-2, -70, 1104
-101, 161, 1134
-69, -36, 1065
-69, -36, 1065
-171, -111, 1168
-348, -108, 1300
-496, -143, 1374
-625, -98, 1367
-800, -160, 1399
-,-,-
588, -57, 829
529, -204, 985
529, -204, 985
465, -113, 1163
535, -57, 1023
516, 72, 944
492, 36, 1001
479, -42, 1064
477, -130, 1037
465, -135, 926
465, -135, 926
332, 47, 951
160, 260, 1105
185, 109, 1059
221, -24, 993
111, -67, 1032
111, -67, 1032
-5, -84, 1090
-82, -61, 1094
-140, 19, 1105
-178, -1, 1125
-231, -53, 1120
-289, -64, 1110
-379, -49, 1213
-,-,-
631, -112, 1107
615, -42, 999
595, 101, 891
614, 92, 832
597, 36, 833
552, 20, 936
552, 20, 936
526, -61, 966
518, -91, 936
458, -29, 1001
382, -72, 1145
382, -72, 1145
355, -116, 1122
392, -203, 981
340, -184, 925
207, -55, 1057
60, 88, 1190
64, 119, 1134
64, 119, 1134
93, 79, 1077
14, 85, 1114
-124, 38, 1213
-219, -64, 1201
-300, -108, 1173
-378, -72, 1138
-436, -67, 1108
-436, -67, 1108
-493, -53, 1081
-532, -27, 1106
-,-,-
529, 104, 1020
595, -76, 839
543, -128, 914
483, 51, 1043
506, 102, 1027
506, 102, 1027
538, 40, 941
498, 7, 977
494, -86, 987
492, -119, 887
492, -119, 887
367, 109, 975
345, -36, 983
306, -55, 972
251, -88, 971
166, -65, 1011
166, -65, 1011
77, 13, 1034
19, 73, 1077
3, 66, 1087
-61, 0, 1148
-61, 0, 1148
-159, -31, 1231
-242, -36, 1218
-303, 0, 1115
-393, 26, 1060
-518, -28, 1135
-,-,-
599, 62, 945
532, -119, 1200
511, -34, 1256
589, 103, 1019
636, 111, 882
614, 62, 912
614, 62, 912
547, 55, 1003
582, -11, 905
611, -145, 782
459, 2, 869
459, 2, 869
303, 121, 1041
345, -96, 968
389, -142, 859
342, -156, 868
145, 97, 1027
145, 97, 1027
53, 144, 1173
132, -162, 1080
123, -154, 985
6, -230, 1117
-173, -164, 1294
-304, -14, 1353
-359, 54, 1300
-359, 54, 1300
-380, -18, 1182
-409, -73, 1052
-,-,-
651, 25, 911
651, 25, 911
634, -76, 996
691, -206, 1049
672, 6, 1047
664, 104, 993
664, 104, 993
681, 84, 946
686, 25, 948
648, -91, 1019
637, -188, 994
637, -188, 994
568, -145, 880
373, 108, 965
274, 99, 1072
314, -90, 973
332, -152, 890
200, -135, 938
200, -135, 938
13, -4, 1003
-94, 118, 990
-107, 89, 954
-111, -85, 1000
-297, -48, 1187
-424, -40, 1327
-424, -40, 1327
-569, -104, 1399
-,-,-
662, -115, 977
564, -26, 1310
680, -52, 1065
733, -108, 786
733, -108, 786
617, -120, 933
528, -80, 1119
530, -50, 1015
517, 12, 950
505, -145, 917
440, -202, 972
440, -202, 972
340, -105, 971
198, 135, 1007
152, 43, 1025
164, -150, 1006
66, -175, 1082
-49, -84, 1131
-89, 16, 1058
-89, 16, 1058
-61, 41, 954
-89, -4, 1014
-169, -57, 1115
-249, -45, 1183
-320, 23, 1204
-409, 21, 1239
-409, 21, 1239
-485, -33, 1312
-,-,-
477, 67, 886
586, -34, 972
624, -78, 1019
611, 34, 1076
612, 47, 1048
612, 47, 1048
608, 31, 1039
612, -52, 1091
617, -203, 1048
556, -198, 934
415, -84, 950
285, -1, 990
285, -1, 990
216, -11, 1030
129, -55, 1061
3, -162, 1150
-81, -233, 1123
-169, -186, 1031
-241, -44, 984
-241, -44, 984
-304, 43, 978
-307, 9, 914
-303, -69, 885
-387, -113, 1050
-551, -112, 1292
-663, -159, 1428
-,-,-
623, -93, 898
611, -145, 1079
601, 7, 1104
601, 7, 1104
674, 9, 975
646, 43, 970
604, -23, 1089
604, -23, 1089
593, -134, 1077
560, -111, 943
497, -175, 926
320, -137, 1056
161, -33, 1153
84, -73, 1099
32, -122, 1006
3, -271, 963
3, -271, 963
-57, -241, 972
-114, -134, 1016
-160, -74, 1055
-195, -18, 1091
-252, 61, 1132
-264, 44, 1166
-277, 24, 1184
-277, 24, 1184
-351, 21, 1239
-373, 5, 1181
-445, -21, 1206
-,-,-
645, -137, 1001
588, -138, 1076
594, -57, 1037
607, -42, 980
610, -50, 987
610, -50, 987
592, -126, 1060
563, -203, 1075
473, -145, 1056
361, -83, 1092
351, -106, 1055
347, -190, 1029
218, -175, 1118
-17, -7, 1226
-17, -7, 1226
-128, 122, 1173
-123, 13, 1004
-170, -100, 887
-314, -77, 961
-509, -115, 1150
-655, -85, 1273
-708, -97, 1305
-706, -96, 1225
-,-,-
645, -46, 944
645, -46, 944
586, -65, 1089
557, 220, 1069
629, 195, 907
658, 119, 873
603, 13, 1013
603, 13, 1013
575, -90, 1004
500, 16, 937
277, 399, 1099
306, 91, 1041
340, -8, 885
340, -8, 885
286, -159, 829
175, -331, 910
-12, -171, 1020
-184, 127, 1108
-253, 116, 1150
-282, -11, 1171
-350, -40, 1185
-478, 73, 1197
-478, 73, 1197
-,-,-
682, 213, 984
682, 213, 984
682, 178, 1090
766, 151, 946
835, 120, 677
809, 104, 653
809, 104, 653
768, 83, 728
714, 76, 801
721, 4, 831
682, -38, 833
682, -38, 833
658, -196, 840
576, -215, 879
330, 14, 1080
225, 49, 1165
251, -145, 1107
251, -145, 1107
120, -279, 1156
-55, -339, 1184
-262, -273, 1232
-423, -167, 1264
-522, -143, 1292
-518, -98, 1318
-,-,-
809, -97, 900
757, -88, 934
585, 89, 1061
585, 89, 1061
532, 249, 1052
673, 164, 805
666, -13, 812
577, -143, 1026
534, -202, 1019
465, -44, 987
465, -44, 987
461, -59, 868
411, -27, 864
311, -18, 958
231, -57, 1073
146, -63, 1140
146, -63, 1140
35, 97, 1081
-62, 69, 1000
-175, -153, 1078
-363, -210, 1225
-544, -95, 1296
-634, -26, 1299
-,-,-
713, -37, 968
782, -72, 1003
762, -92, 1042
675, 17, 1072
662, 193, 1011
723, 190, 841
723, 190, 841
769, 135, 784
726, 35, 894
631, 39, 1016
590, 31, 982
590, 31, 982
579, -72, 909
522, -42, 872
440, 17, 892
357, -10, 824
357, -10, 824
223, -11, 876
76, 10, 958
43, -44, 965
6, -172, 1044
6, -172, 1044
-105, -122, 1163
-243, -13, 1313
-297, 92, 1365
-359, 211, 1317
-370, 162, 1186
-383, 27, 1100
-462, 24, 1144
-587, 76, 1275
-587, 76, 1275
-,-,-
681, -83, 960
537, 7, 1129
537, 7, 1129
487, 161, 1157
609, 213, 980
642, 140, 842
544, 63, 989
544, 63, 989
456, -51, 1146
389, 18, 1093
407, 173, 951
405, 46, 879
405, 46, 879
339, -63, 909
269, -185, 926
200, -150, 894
88, 116, 920
88, 116, 920
-30, 139, 1059
-86, -7, 1113
-157, -15, 1072
-288, -82, 1078
-482, -66, 1158
-,-,-
560, -21, 1032
495, 99, 1224
571, 208, 965
571, 208, 965
676, 200, 707
645, 111, 827
597, -50, 1074
546, -43, 1059
460, 161, 1051
442, 68, 958
442, 68, 958
494, -24, 869
462, -180, 817
267, 30, 896
63, 264, 1106
63, 264, 1106
120, 66, 1054
182, -104, 939
173, -262, 875
41, -337, 949
-149, -157, 1118
-327, 140, 1279
-327, 140, 1279
-367, 227, 1288
-276, 140, 1115
-298, 34, 1022
-,-,-
603, 21, 1115
677, 111, 935
738, 88, 769
665, 83, 837
665, 83, 837
571, 100, 1005
542, 70, 1017
547, 72, 985
557, -23, 927
557, -23, 927
559, -111, 878
474, 13, 861
337, 174, 1007
331, 2, 991
312, -70, 920
312, -70, 920
226, -59, 884
100, -6, 1003
-28, 18, 1127
-108, 61, 1172
-108, 61, 1172
-91, -30, 1124
-153, -139, 1116
-261, -38, 1166
-350, 85, 1248
-,-,-
522, 15, 1214
576, 63, 1060
576, 63, 1060
672, 72, 828
618, 81, 799
503, 189, 969
486, 189, 1035
486, 166, 1035
557, 91, 962
543, -35, 998
524, -140, 1016
444, 15, 921
298, 369, 1054
298, 369, 1054
347, 178, 1021
415, 4, 958
373, -135, 910
261, -235, 824
127, -163, 843
127, -163, 843
5, 68, 868
-57, 40, 947
-172, -43, 1079
-308, -121, 1214
-459, -100, 1359
-590, 70, 1420
-,-,-
552, -93, 1047
544, -142, 1087
516, -95, 1069
528, 49, 977
566, 84, 863
545, 87, 885
545, 87, 885
535, 79, 985
538, 6, 1016
508, 11, 1022
508, 11, 1022
517, -40, 946
483, -46, 891
374, 198, 966
332, 93, 1052
364, -10, 995
364, -10, 995
358, -112, 916
276, -171, 928
162, -69, 941
14, 185, 1020
-69, 108, 1139
-69, 108, 1139
-70, -128, 1141
-138, -159, 1110
-274, -132, 1163
-393, -38, 1218
-540, 66, 1337
-,-,-
452, -211, 1222
437, -113, 1315
561, 45, 1019
641, 66, 801
641, 66, 801
610, 136, 897
559, 112, 1098
571, 136, 1063
616, 81, 916
616, 81, 916
605, 27, 879
572, -96, 914
451, 10, 965
334, 160, 1064
334, 160, 1064
376, -60, 925
337, -199, 899
153, -125, 1012
-20, -11, 1084
-183, 177, 1114
-178, -36, 1104
-262, -189, 1104
-406, -73, 1067
-,-,-
605, -85, 1026
701, -129, 971
620, -17, 1026
546, 191, 1103
636, 160, 932
636, 160, 932
727, 135, 862
715, 99, 983
682, -83, 1058
595, -205, 1024
440, 139, 1037
440, 139, 1037
400, 6, 1010
452, -125, 939
397, -276, 978
198, -228, 1090
-15, -85, 1173
-122, 55, 1133
-198, -6, 1125
-198, -6, 1125
-299, -146, 1109
-454, -153, 1125
-,-,-
536, -131, 1049
437, 62, 1186
437, 62, 1186
592, 124, 885
688, 73, 673
615, 89, 872
554, 63, 1071
554, 63, 1071
570, 86, 1035
606, 20, 960
623, 6, 881
556, 11, 946
556, 11, 946
441, -12, 1029
287, -10, 1064
223, 20, 990
160, 4, 929
160, 4, 929
45, -54, 1023
-36, -125, 1089
-62, -140, 1081
-122, -16, 1080
-208, 27, 1200
-208, 27, 1200
-294, 37, 1312
-362, -11, 1340
-456, 19, 1344
-,-,-
452, -61, 1024
460, -79, 1120
475, -101, 1102
507, -72, 936
503, 29, 899
503, 29, 899
508, 78, 938
543, 46, 1014
580, 29, 1053
580, 29, 1053
588, 79, 1011
583, 77, 967
543, 91, 986
524, 51, 1030
524, 51, 1030
527, -52, 1038
513, -152, 986
381, -110, 982
198, 97, 1091
144, 24, 1062
129, -70, 1014
129, -70, 1014
84, -127, 995
-64, -34, 991
-200, 54, 1038
-274, -32, 1055
-386, -148, 1122
-602, -144, 1342
-758, 0, 1548
-,-,-
489, -52, 989
458, -103, 1079
440, -47, 1139
437, 23, 1049
479, 96, 932
529, 56, 860
529, 56, 860
495, 34, 959
499, 140, 1026
547, 167, 954
564, 178, 939
564, 178, 939
555, 76, 956
545, -36, 963
515, -42, 919
400, 135, 986
400, 135, 986
385, 0, 1010
383, -83, 970
324, -68, 962
204, -45, 1044
83, -19, 1081
83, -19, 1081
21, -40, 1048
-59, -102, 1050
-198, -85, 1117
-297, -63, 1129
-,-,-
409, 3, 1077
484, -131, 1134
524, -161, 1139
528, -58, 1056
552, -21, 998
553, 6, 975
553, 6, 975
564, 68, 935
588, 55, 943
592, 104, 958
592, 104, 958
590, 92, 956
561, 32, 957
560, -48, 913
535, -44, 921
535, -44, 921
494, -66, 990
450, -87, 1022
360, -22, 1004
295, 85, 933
295, 85, 933
292, 41, 923
215, -61, 1016
17, -39, 1177
-131, 30, 1273
-198, -123, 1213
-317, -80, 1143
-317, -80, 1143
-448, 7, 1163
-609, 82, 1266
-,-,-
644, -30, 959
608, -124, 1117
589, -54, 1113
593, 147, 998
643, 163, 910
643, 163, 910
608, 93, 928
596, 36, 996
580, -97, 1026
555, -84, 938
555, -84, 938
494, 92, 916
486, -35, 978
460, -190, 1002
311, -176, 1059
111, -3, 1080
3, 101, 1047
3, 101, 1047
-46, 115, 1019
-112, 93, 1017
-200, 7, 1044
-335, -110, 1146
-449, -114, 1230
-562, -64, 1289
-632, -90, 1280
-632, -90, 1280
-,-,-
506, -57, 1125
506, -57, 1125
